Module,Stage,Status,business_id,name,address,city,state,postal_code,PhoneDayNumber,PhoneDayExt,Status
FoodFacility,Active,Permitted,1200588,Nut Hut 1,1401 CLARK MAIN FLOOR,St Louis,MO,63103,314-CELL,,Permitted
FoodFacility,Active,Permitted,1200589,Nut Hut 2,1401 CLARK 3RD FLR,St Louis,MO,63103,314-CELL,,Permitted
FoodFacility,Active,Permitted,17727,Oak Park Nursing Ctr,6637 Berthold,St Louis,MO,63139,781-3444,,Permitted
FoodFacility,Active,Permitted,MWHN-94VP8U,Oasis International Ministries,5035 Gravois,SAINT LOUIS,MO,63116,353-3800,,Permitted
FoodFacility,Active,Permitted,19642,Oasis Residential Care,3508 Prairie,St Louis,MO,63107,534-3355,,Permitted
FoodFacility,Active,Permitted,MWIS-9G9MNW,Oasis Shiaha Lounge,6417-19 Hampton Ave,SAINT LOUIS,MO,63109,,,Permitted
FoodFacility,Active,Permitted,1200974,Oaza Llc,6220 GRAVOIS,St Louis,MO,63116,752-7877,,Permitted
FoodFacility,Active,Permitted,1201160,Ocean Grill,1408 N KINGSHIGHWAY STE 114,St Louis,MO,63113,875-0200,,Permitted
FoodFacility,Active,Permitted,6139,O'Connell's Pub,4652 Shaw,St Louis,MO,63110,773-6600,,Permitted
FoodFacility,Active,Permitted,16774,O'fashion Donut,5120 Southwest,St Louis,MO,63139,314-0398,,Permitted
FoodFacility,Active,Permitted,38313,Off Broadway,3509 Lemp,St Louis,MO,63118,498-6989,,Permitted
FoodFacility,Active,Permitted,11000095,Okelley's At The Ballpark,756-58 S 4Th St,St Louis,MO,63102,621-1200,,Permitted
FoodFacility,Active,Permitted,1400099,Old Rock House,1200 S 7TH,St Louis,MO,63104,588-0505,,Permitted
FoodFacility,Active,Permitted,16439,Old St Louis Chop Suey #4,4600 CHIPPEWA,St Louis,MO,63116,481-2641,,Permitted
FoodFacility,Active,Permitted,KHUS-9PVRVM,Old Standard,1621 Tower Grove Ave,SAINT LOUIS,MO,63110,,,Permitted
FoodFacility,Active,Permitted,1200302,Oliva On The Hill,1931 S KINGSHIGHWAY 33,St Louis,MO,63110,961-7588,,Permitted
FoodFacility,Active,Permitted,1400508,Olive Express Mart,614 OLIVE,St Louis,MO,63101,241-8920,,Permitted
FoodFacility,Active,Permitted,9772,Olympia Tavern & Kabob House,1543 MCCAUSLAND,St Louis,MO,63117,781-1299,,Permitted
FoodFacility,Active,Permitted,1200766,Omar Food Shop,1307 Goodfellow,St Louis,MO,63112,382-2285,,Permitted
FoodFacility,Active,Permitted,37847,Omar's Food Shop,1307 Goodfellow Blvd,St Louis,MO,63112,382-2285,,Permitted
FoodFacility,Active,Permitted,1201177,On Broadway Enterprises,8815 N Broadway,St Louis,MO,63147,388-2386,,Permitted
FoodFacility,Active,Permitted,18808,One Nite Stand,2800 Ohio,St Louis,MO,63118,314-0996,,Permitted
FoodFacility,Active,Permitted,11000018,One Stop Mini Mart,3106 Delmar,St Louis,MO,63103,534-3110,,Permitted
FoodFacility,Active,Permitted,1400177,Onesto Pizza & Trattoria,5401 Finkman,St Louis,MO,63109,802-8883,,Permitted
FoodFacility,Active,Permitted,11000084,O'Shay's Pub,4353 Manchester,St Louis,MO,63110,932-5232,,Permitted
FoodFacility,Active,Permitted,20650,Our Lady's Inn,4223 S Compton,St Louis,MO,63111,351-4590,,Permitted
FoodFacility,Active,Permitted,7600010,Our Little Academy,4330 Lindell,St Louis,MO,63108,533-2229,222,Permitted
FoodFacility,Active,Permitted,20749,Our Little Haven,4326 Lindell Blvd,St Louis,MO,63108,533-2229,225,Permitted
FoodFacility,Active,Permitted,PMAY-8URSLF,Over-time,999 N 2nd St,St Louis,MO,63102,,,Permitted
FoodFacility,Active,Permitted,1400550,Ozells Kitchen,5451 Delmar Blvd,St Louis,MO,63112,448-1052,,Permitted
FoodFacility,Active,Permitted,1201108,Ozzies Sports Bar and Grill,999 N 2ND,St Louis,MO,63102,881-7701,,Permitted
FoodFacility,Active,Permitted,1201080,P W Pizza,2017 CHOUTEAU 1ST FLR,St Louis,MO,63104,241-7799,,Permitted
FoodFacility,Active,Pending,#N/A,P. Winn Coffee Lounge,4139 Dr. Martin L King Dr,SAINT LOUIS,MO,63113,,,#N/A
FoodFacility,Active,Permitted,1200012,Paddy O's,612 S 7TH 32,St Louis,MO,63102,588-7313,,Permitted
FoodFacility,Active,Permitted,MLEN-94MP6F,Page Discount Market,3878 Page Blvd,SAINT LOUIS,MO,63113,489-4613,,Permitted
FoodFacility,Active,Permitted,MLEN-94MP6F,Page Discount Market,3878 Page Blvd,SAINT LOUIS,MO,63113,535-9100,,Permitted
FoodFacility,Active,Permitted,PMAY-9NYNEG,PAIS Youth Development Center,5057 Ridge,St Louis,MO,63113,,,Permitted
FoodFacility,Active,Permitted,MLEN-9ERTV9,Palacios Mexican Restaurant,4101 S Grand 03,St Louis,MO,63118,752-4367,,Permitted
FoodFacility,Active,Permitted,16545,Palomino Lounge,5876 Delmar,St Louis,MO,63112,361-3099,,Permitted
FoodFacility,Active,Permitted,MWIS-8YCLCK,Pan D'Olive,1603 McCausland Ave,SAINT LOUIS,MO,63108,647-8000,,Permitted
FoodFacility,Active,Pending,#N/A,Panda Pavilion,5353 CHIPPEWA,St Louis,MO,63109,353-3838,,#N/A
FoodFacility,Active,Permitted,KHUS-9PAK8S,Panera Bread #1864,20 N Grand Blvd,SAINT LOUIS,MO,63103,,,Permitted
FoodFacility,Active,Permitted,MWIS-98BJG8,Panorama Restaurant & Catering @ Art Museum,1 Fine Arts,St Louis,MO,63110,655-5490,,Permitted
FoodFacility,Active,Permitted,MWHN-98JQQ3,Panoramic Kitchen @ Art Museum,1 Fine Arts,St Louis,MO,63110,655-5490,,Permitted
FoodFacility,Active,Permitted,MLEN-8VETLZ,Papa Johns,3822 Laclede,St Louis,MO,63108,534-2729,,Permitted
FoodFacility,Active,Permitted,1200468,Papa John's Pizza,6850 Gravois,St Louis,MO,63116,353-4-88,,Permitted
FoodFacility,Active,Permitted,37129,Papa John's Pizza #608,3630 S Grand,St Louis,MO,63116,771-0606,,Permitted
FoodFacility,Active,Permitted,MWIS-97VKPR,Papa Murphy's,3909 Gravois,St Louis,MO,63116,875-9199,,Permitted
FoodFacility,Active,Permitted,MWHN-929PDX,Papagayos,4658 Gravois,SAINT LOUIS,MO,63116,351-0027,,Permitted
FoodFacility,Active,Permitted,1200121,Pappy's Smokehouse,3106 Olive,St Louis,MO,63103,535-4340,,Permitted
FoodFacility,Active,Permitted,MLEN-9DSL4B,Pappy's Smokehouse - Banq/Cater Kit,3100 Olive,St Louis,MO,63103,535-4340,,Permitted
FoodFacility,Active,Permitted,1400204,Par Lounge,1001 McCausland Ave,St Louis,MO,63117,646-1300,,Permitted
FoodFacility,Active,Permitted,38419,Park Avenue Coffee,1919 PARK,St Louis,MO,63104,621-4020,,Permitted
FoodFacility,Active,Permitted,38419,Park Avenue Coffee,417 N 10TH,St Louis,MO,63101,231-5282,,Permitted
FoodFacility,Active,Permitted,38419,Park Avenue Coffee,5105 Columbia Ave,SAINT LOUIS,MO,63139,,,Permitted
FoodFacility,Active,Permitted,7600069,Park Chop Suey,1321 Chouteau,St Louis,MO,63104,436-2248,,Permitted
FoodFacility,Active,Permitted,11000016,Parkview Tenants,4451 Forest Park Ave,St Louis,MO,63108,534-0700,,Permitted
FoodFacility,Active,Permitted,37208,Pastry Kitchen@Renaissance St Louis Grand & Suites,800 Washington Ave,St Louis,MO,63101,621-9600,,Permitted
FoodFacility,Active,Permitted,18619,Patty Long Catering Inc,1808 S 9TH,St Louis,MO,63104,621-9598,,Permitted
FoodFacility,Active,Permitted,MWIS-9GVNBU,PBR St. Louis,601 Clark Suite G St,SAINT LOUIS,MO,63102,801-9126,,Permitted
FoodFacility,Active,Permitted,1400631,Peabody Opera House - Centenne #319,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,1400624,Peabody Opera House - Concession Stand #207,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,1400623,Peabody Opera House - Concession Stand #208,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,1400627,Peabody Opera House - Concession Stand #308,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,1400629,Peabody Opera House - Concession Stand #309,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,1400626,Peabody Opera House - Encore #252,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,1400621,Peabody Opera House - Food Service Center #128,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,1400622,Peabody Opera House - Kiel Club Lounge,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,1400628,Peabody Opera House - Peabody Lounge,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,1400625,Peabody Opera House - Peabody Lounge Pantry,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,1400630,Peabody Opera House - Staging,1400 MARKET St,St Louis,MO,63103,664-8200,,Permitted
FoodFacility,Active,Permitted,10100006,Peace Of Mind Child Development Ctr,2651 Iowa,St Louis,MO,,664-4445,,Permitted
FoodFacility,Active,Permitted,19638,Pear Tree Inn,2211 MARKET,St Louis,MO,63103,241-3200,,Permitted
FoodFacility,Active,Permitted,MLEN-9HSNJ6,Pebbles Little PPL Care,5047 Gravois,St Louis,MO,63116,457-0455,,Permitted
FoodFacility,Active,Permitted,1400146,Peet's Coffee & Tea,999 N 2nd St,St Louis,MO,63102,881-7562,,Permitted
FoodFacility,Active,Permitted,MWIS-9CGSHL,Pekara Bakery,730 Carroll,St Louis,MO,63104,,,Permitted
FoodFacility,Active,Permitted,35820,Penn Station East Coast Sub,3824 HAMPTON,St Louis,MO,63109,352-8423,,Permitted
FoodFacility,Active,Permitted,7600073,Peppers Bar & Grill,5452 Gravois,St Louis,MO,63116,352-9909,,Permitted
FoodFacility,Active,Permitted,1400609,Perennial Artisan Ales,8125 MICHIGAN,St Louis,MO,63111,631-7300,,Permitted
FoodFacility,Active,Permitted,6462,Peter Gunn Lounge,2713 MARCUS,St Louis,MO,63113,389-0955,,Permitted
FoodFacility,Active,Permitted,MWHN-8UTLB9,Peter's Pork Rinds,730 Carroll 29,St Louis,MO,63104,440-7744,,Permitted
FoodFacility,Active,Permitted,1200950,Pete's Shur Sav,1301 Union Blvd,St Louis,MO,63113,367-4444,,Permitted
FoodFacility,Active,Permitted,MWHN-95BPK7,Pharaoh's Donuts,200 N 7th St,St Louis,MO,63101,351-0285,,Permitted
FoodFacility,Active,Permitted,1200902,Phillips 66,1113 SALISBURY,St Louis,MO,63107,231-7240,,Permitted
FoodFacility,Active,Permitted,1200902,Phillips 66,4553 S Broadway,SAINT LOUIS,MO,63111,352-0404,,Permitted
FoodFacility,Active,Permitted,1200902,Phillips 66,4347 S BROADWAY,St Louis,MO,,351-4401,,Permitted
FoodFacility,Active,Permitted,21000,Pho Grand Restaurant Inc,3195 S Grand,St Louis,MO,63118,664-7435,,Permitted
FoodFacility,Active,Permitted,1400460,Pi On The Spot,4746 McPherson,St Louis,MO,63108,727-6633,,Permitted
FoodFacility,Active,Permitted,MWHN-8TWS4L,Pi Pizzeria,610 Washington Ave,St Louis,MO,63102,588-7600,,Permitted
FoodFacility,Active,Permitted,MWHN-8TWS4L,Pi Pizzeria,6144 Delmar,St Louis,MO,63130,727-6633,,Permitted
FoodFacility,Active,Permitted,MWHN-8TWS4L,Pi Pizzeria,400 N Euclid,St Louis,MO,63108,367-4300,,Permitted
FoodFacility,Active,Permitted,MLEN-962LEH,Piccione Pastry,6197 Delmar Blvd,SAINT LOUIS,MO,63112,932-1355,,Permitted
FoodFacility,Active,Permitted,11000021,Pickleman's Gourmet Cafe,3722 LACLEDE,St Louis,MO,63108,802-7410,,Permitted
FoodFacility,Active,Permitted,1400112,Pickles Deli,701 OLIVE,St Louis,MO,63101,241-2255,,Permitted
FoodFacility,Active,Permitted,1400112,Pickles Deli,22 N EUCLID STE 105,St Louis,MO,63108,361-3354,,Permitted
FoodFacility,Active,Permitted,MLEN-9GJU9Y,Pie Oh My,2719 Sutton Blvd,MAPLEWOOD,MO,63143,,,Permitted
FoodFacility,Active,Permitted,7655,Pietro's Restaurant,3801 Watson Rd,St Louis,MO,63109,645-9263,,Permitted
FoodFacility,Active,Permitted,1200258,Pile Up Dog & Drink #315,1401 CLARK,St Louis,MO,63103,622-5400,,Permitted
FoodFacility,Active,Permitted,MLEN-9J3LAR,Pimped Out Pickles,4259 Dr Martin L. King Dr,SAINT LOUIS,MO,63113,943-0496,,Permitted
FoodFacility,Active,Pending,#N/A,Pimped Out Pickles LLC,3109 N Vandeventer,SAINT LOUIS,MO,63107,401-1807,,#N/A
FoodFacility,Active,Permitted,KHUS-9MVMEJ,Pine Cedar Bp,4700 Bircher,St Louis,MO,63115,389-4750,,Permitted
FoodFacility,Active,Permitted,11000107,Pint Size Bakery & Coffee,3825 WATSON,St Louis,MO,63109,277-0882,,Permitted
FoodFacility,Active,Permitted,37484,Pin-Up Bowl,6191 DELMAR,St Louis,MO,63112,727-5555,,Permitted
FoodFacility,Active,Permitted,11000057,Pitapit,206 N 9TH St,St Louis,MO,63101,436-1840,,Permitted
FoodFacility,Active,Permitted,KHUS-9NKMYB,Pius Library - EBB,3650 Lindell Pius Library,St Louis,MO,63108,,,Permitted
FoodFacility,Active,Permitted,1400551,Pizza A Go Go,6703 Scanlan,St Louis,MO,63139,781-1234,,Permitted
FoodFacility,Active,Permitted,1200473,Pizza Hut #4941,4175 LINDELL,St Louis,MO,63108,531-0900,,Permitted
FoodFacility,Active,Permitted,1200474,Pizza Hut #4942,4344 LOUGHBOROUGH,St Louis,MO,63116,352-6677,,Permitted
FoodFacility,Active,Permitted,1200472,Pizza Hut 4940,4634 HAMPTON,St Louis,MO,63109,351-0697,,Permitted
FoodFacility,Active,Permitted,CGIA-9NYTB8,Pizzeoli,1928 S 12th St,SAINT LOUIS,MO,63104,449-1111,,Permitted
FoodFacility,Active,Permitted,KHUS-9K3K6G,Pizzeria Mia,4501 Maryland 1 E,SAINT LOUIS,MO,63108,,,Permitted
FoodFacility,Active,Permitted,1400467,Pizzeria Tivoli,5861 S KINGSHIGHWAY,St Louis,MO,63109,932-3222,,Permitted
FoodFacility,Active,Permitted,KHUS-9J7SYV,PJ Food Express,455 Thrift,SAINT LOUIS,MO,63137,,,Permitted
FoodFacility,Active,Permitted,MWHN-8VGRPF,Places for People,4120 Lindell Blvd,St Louis,MO,63108,535-5600,,Permitted
FoodFacility,Active,Permitted,1400246,Planet Sub,211 N 9TH,St Louis,MO,63101,588-7827,,Permitted
FoodFacility,Active,Permitted,MWHN-9CXLNM,Planter's House,1000 Mississippi,SAINT LOUIS,MO,63104,327-9592,,Permitted
FoodFacility,Active,Permitted,38061,Plato Cafe,5912 Hampton,St Louis,MO,63109,477-9677,,Permitted
FoodFacility,Active,Permitted,19662,Playboy Cappucino Lounge,8500 N Broadway,St Louis,MO,63147,869-4098,,Permitted
FoodFacility,Active,Permitted,KHUS-9HZRV7,Playtime Academy,3739 Page Blvd,SAINT LOUIS,MO,63113,534-0530,,Permitted
FoodFacility,Active,Permitted,MWHN-8VANG4,Plaza Cafe,701 Convention Plz,St Louis,MO,63101,342-5791,,Permitted
FoodFacility,Active,Permitted,MWHN-9AEMQB,Plaza Cafe & Grill BAKERY,3182 Morganford,St Louis,MO,63116,664-3663,,Permitted
FoodFacility,Active,Permitted,1400647,Plush,3224 Locust,St Louis,MO,63103,535-2686,,Permitted
FoodFacility,Active,Permitted,9850,Polish Falcons Nest 45,2013 ST LOUIS Ave,St Louis,MO,63106,421-9614,,Permitted
FoodFacility,Active,Permitted,37996,Pooh's Bar & Grill,6023 Virginia,St Louis,MO,63111,351-5313,,Permitted
FoodFacility,Active,Permitted,20919,Popeyes Chicken & Biscuits,6301 W Florissant Ave,St Louis,MO,63136,389-1200,,Permitted
FoodFacility,Active,Permitted,20920,Popeye's Chicken & Biscuits,909 N Kingshighway Blvd,St Louis,MO,63108,367-9755,,Permitted
FoodFacility,Active,Permitted,20921,Popeyes Chicken & Biscuits #37,3515 Natural Bridge Blvd,St Louis,MO,,534-2239,,Permitted
FoodFacility,Active,Permitted,20962,Pop's Blue Moon,5249 PATTISON,St Louis,MO,63110,776-4200,,Permitted
FoodFacility,Active,Permitted,1201138,Pop's Steak Fish & Chicken,3354 S Jefferson,St Louis,MO,63118,772-3434,,Permitted
FoodFacility,Active,Permitted,1201138,Pop's Steak Fish & Chicken,3651 S Grand,St Louis,MO,63118,773-2500,,Permitted
FoodFacility,Active,Permitted,6562,Powell Symphony Hall,718 N Grand,St Louis,MO,63103,533-2500,,Permitted
FoodFacility,Active,Permitted,36185,Preferred Family Healthcare,5027 Northrup,SAINT LOUIS,MO,63110,773-3670,,Permitted
FoodFacility,Active,Permitted,36185,Preferred Family Healthcare,3800 S Broadway,St Louis,MO,63118,772-2205,,Permitted
FoodFacility,Active,Permitted,36185,Preferred Family Healthcare,4066 Dunnica Ave,SAINT LOUIS,MO,63116,833-6159,,Permitted
FoodFacility,Active,Permitted,1201073,Premier Lounge,5969 Dr M L King,St Louis,MO,63112,393-5254,,Permitted
FoodFacility,Active,Permitted,KHUS-9R3Q3C,Preservation Hall,1921 S 9th,St Louis,MO,63104,961-7588,,Permitted
FoodFacility,Active,Permitted,1201154,Price Chopper,2747 Goodfellow,St Louis,MO,63113,314-1722,,Permitted
FoodFacility,Active,Permitted,1201154,Price Chopper,2747 Goodfellow,St Louis,MO,63113,381-1722,,Permitted
FoodFacility,Active,Permitted,1400514,Prime 1000,1000 Washington,St Louis,MO,63101,241-1000,,Permitted
FoodFacility,Active,Permitted,1400196,Provision Living At St Louis Hills,6543 Chippewa,St Louis,MO,63109,647-6600,,Permitted
FoodFacility,Active,Permitted,19350,Provision Of Promise,4528 North Market,St Louis,MO,63113,535-5509,,Permitted
FoodFacility,Active,Permitted,20596,Pueblo Solis,5125-27 Hampton,St Louis,MO,63109,351-9000,,Permitted
FoodFacility,Active,Permitted,1200882,Pulse Petroleum,5003 Goodfellow,St Louis,MO,63136,382-5222,,Permitted
FoodFacility,Active,Permitted,11000111,PuraVegan,307 Belt Ave,St Louis,MO,63112,932-5144,,Permitted
FoodFacility,Active,Permitted,PMAY-9LUSXS,Pyro Pizza Food Truck,1417 Marshall Rd,SAINT LOUIS,MO,63122,,,Permitted
FoodFacility,Active,Permitted,1200313,Qdoba Mexican Grill,6417 Chippewa St,St Louis,MO,63109,832-1420,,Permitted
FoodFacility,Active,Permitted,1400008,Qdoba Mexican Grill #2392,4049 Lindell,St Louis,MO,63108,535-4800,,Permitted
FoodFacility,Active,Permitted,1200001,Qdoba Mexican Grill #2471,1042 H Loughborough,St Louis,MO,63111,351-7674,,Permitted
FoodFacility,Active,Permitted,37535,Qdoba Mexican Restaurant,3100 S Grand Blvd,St Louis,MO,63118,772-7200,,Permitted
FoodFacility,Active,Permitted,1200750,Quality Market,2708 N Florissant,St Louis,MO,63106,421-4545,,Permitted
FoodFacility,Active,Permitted,1400466,Que Huong Market,3200 CHIPPEWA,St Louis,MO,63118,772-9394,,Permitted
FoodFacility,Active,Permitted,MWHN-9C9LLZ,Que in the Lou BBQ & Gourmet Catering,5328 Lindenwood,SAINT LOUIS,MO,63109,,,Permitted
FoodFacility,Active,Permitted,MLEN-9HQMAG,Que Sazon,6720 Nashville Ave,SAINT LOUIS,MO,63139,,,Permitted
FoodFacility,Active,Permitted,MLEN-95YJRS,Queens & Kings Learning Ctr,2310 Farrar St,SAINT LOUIS,MO,63107,436-6708,,Permitted
FoodFacility,Active,Permitted,1400521,Queen's Cuisine,800 N TUCKER,St Louis,MO,63101,205-6188,,Permitted
FoodFacility,Active,Permitted,MWIS-9B7KCZ,Queens Cuisine Mobile,800 N Tucker,St Louis,MO,63101,205-6188,,Permitted
FoodFacility,Active,Permitted,19857,Queeny Tower & Restaurant,1 BARNES JEWISH PLZ MS 90-17-334,St Louis,MO,63110,362-5612,,Permitted
FoodFacility,Active,Permitted,MLEN-9HYPCS,Quick Mart,1310 N Grand,St Louis,MO,63103,,,Permitted
FoodFacility,Active,Permitted,MLEN-9HYPCS,Quick Mart,1310 N Grand,St Louis,MO,63103,,,Permitted
FoodFacility,Active,Permitted,KHUS-9N7K8H,Quick Shop One Market,4478 Natural Bridge,SAINT LOUIS,MO,63115,,,Permitted
FoodFacility,Active,Permitted,1201050,Quick Stop,8880 N BROADWAY,St Louis,MO,63147,388-1212,,Permitted
FoodFacility,Active,Permitted,1200841,Quiktrip #636,4101 Gravois,St Louis,MO,63116,776-1806,,Permitted
FoodFacility,Active,Permitted,1200842,Quiktrip #638,2851 GRAVOIS,St Louis,MO,63118,664-6657,,Permitted
FoodFacility,Active,Permitted,1200845,Quiktrip #648,3410 S Kingshighway Blvd,St Louis,MO,63116,574-1850,,Permitted
FoodFacility,Active,Permitted,1200843,Quiktrip #668,6900 GRAVOIS,St Louis,MO,63116,353-8707,,Permitted
FoodFacility,Active,Permitted,MWIS-9GXLPD,QuikTrip Store 671,918 S Vandeventer Ave,SAINT LOUIS,MO,63110,,,Permitted
FoodFacility,Active,Permitted,11000030,Quincy Street Bistro,6931 Gravois 33,St Louis,MO,63116,353-1588,,Permitted
FoodFacility,Active,Permitted,1200536,R & M Tropical Sno,4175 HOLLY HILLS,St Louis,MO,63116,484-0876,,Permitted
FoodFacility,Active,Permitted,1201065,R C Market,2709 DR M L KING Dr,St Louis,MO,63106,498-3542,,Permitted
FoodFacility,Active,Permitted,1201065,R C Market,2709 DR M L KING Dr,St Louis,MO,63106,498-3542,,Permitted
FoodFacility,Active,Permitted,11000109,Racancelli Pizza,12 S Euclid,St Louis,MO,63108,367-7866,,Permitted
FoodFacility,Active,Permitted,20092,Radiant Faith Academy,5314 W FLORISSANT,St Louis,MO,63120,385-1036,,Permitted
FoodFacility,Active,Permitted,1200851,Radigan's Bp,2005 N FLORISSANT,St Louis,MO,63106,231-9708,,Permitted
FoodFacility,Active,Permitted,18555,Rainbow Castle,1222 SPRUCE,St Louis,MO,63103,539-3437,,Permitted
FoodFacility,Active,Permitted,1200597,Rally's #8139,2807 S Jefferson,St Louis,MO,63118,773-2066,,Permitted
FoodFacility,Active,Permitted,1200596,Rally's #8141,3730 Goodfellow,St Louis,MO,63120,382-4143,,Permitted
FoodFacility,Active,Permitted,1200595,Rally's #8149,4949 NATURAL BRIDGE,St Louis,MO,63115,385-3181,,Permitted
FoodFacility,Active,Permitted,1200594,Rally's #8150,3553 Chouteau,St Louis,MO,63103,385-3181,,Permitted
FoodFacility,Active,Permitted,1200593,Rally's #8159,1015 S Broadway,St Louis,MO,63104,421-5070,,Permitted
FoodFacility,Active,Permitted,1200592,Rally's #8162,3605 N Grand,St Louis,MO,63107,531-8117,,Permitted
FoodFacility,Active,Permitted,1200591,Rally's #8165,305 N Vandeventer,St Louis,MO,63108,531-2336,,Permitted
FoodFacility,Active,Permitted,18569,Randall Gallery,999 N 13TH,St Louis,MO,63106,231-4808,,Permitted
FoodFacility,Active,Permitted,1200015,Rasoi,25 N EUCLID,St Louis,MO,63108,361-6911,,Permitted
FoodFacility,Active,Permitted,38138,Ray's Coffee Shop Inc,4755 Morganford,St Louis,MO,63116,481-2852,,Permitted
FoodFacility,Active,Permitted,1400333,Ray's Diner,One Government Dr Forest Park,St Louis,MO,63110,781-0900,,Permitted
FoodFacility,Active,Permitted,KHUS-9JUMHM,Red Delicious Cafe,Pine & Beaumont,SAINT LOUIS,MO,63103,,,Permitted
